20000,30000,40000,50000,60000,70000,80000,90000,100000,150000,200000,250000,300000,350000,400000,450000,500000,550000,600000,650000,700000,750000,800000,850000,900000,950000,1000000,xMin,xMax,xStep
0.03437457611790992,0.003203017387310267,8.494576196923512e-5,3.333846577047515e-10,5.023085684393031e-17,3.9637555296659864e-6,4.5761610077683856e-7,1.1264256559054928e-15,3.711063702610119e-11,1.9258477243487077e-15,4.2584630476175395e-27,5.968628061986808e-33,3.3154302693547438e-43,5.289655005393938e-46,1.361664879639529e-42,2.6035520504852353e-68,2.104082758418196e-53,1.169318634715999e-66,1.039456105987493e-79,7.348497306441591e-73,2.2531391617750466e-89,5.171801105651819e-99,1.3728534708074099e-92,2.8314028517817123e-111,7.419114163650489e-93,7.118292433948393e-135,8.39038434631604e-147,0,180,15
0.003085447248241853,0.00034346998926532255,0.0059534362273866125,1.2221734906305746e-10,1.665517694873699e-11,2.680210964935272e-9,1.1860845768635795e-11,2.6607493076230648e-17,2.4808402623638104e-21,1.1578191341411053e-30,1.106314000091802e-24,6.524287715995622e-32,1.8110406458680883e-27,2.117660714876902e-40,2.0517464336181052e-50,6.069010440047718e-70,1.7663107852833677e-88,2.3820428194715042e-67,4.174104947339655e-105,1.7725911883563022e-73,2.3655016491599817e-97,3.04388281529755e-98,1.553643966002623e-115,2.8495728223826086e-113,2.639981677694247e-121,3.8409374657023393e-109,4.395537461117197e-128,0,180,15
0.0022183831501125222,0.00021070231126723972,2.071080112877403e-16,1.6564236976991023e-8,4.69941914494602e-10,3.823862735301914e-7,3.984335676894688e-14,1.5099108725153303e-15,9.270792456679355e-18,3.451814481096264e-17,2.8842339332975285e-42,7.946299000824825e-34,8.148330090848173e-43,5.209141064270715e-34,2.3430660135389325e-39,3.0001127891597702e-71,2.943717347631031e-52,1.3212990588536247e-71,9.867634408659865e-89,1.6379581835417206e-118,3.1676941475610337e-83,1.602637812599887e-93,2.9836767711384686e-107,1.2891511172523177e-105,2.2966458037865337e-115,1.4983149683073191e-123,3.045024241694939e-127,0,180,15
7.660698100538651e-8,0.009061366634825124,0.0005093131827844452,2.1459025705840664e-17,2.661644888686204e-9,3.274985160914395e-7,5.790645362766932e-6,3.963304932740983e-17,5.979054375603566e-9,5.314431490347348e-16,1.52663204525895e-28,6.408521829924911e-39,4.351315972083795e-28,1.6021459131467504e-64,2.0404895044251986e-48,2.9786850823119794e-50,3.487321419245731e-73,5.154722756314339e-67,1.2423273408881292e-89,7.09202774438174e-100,1.3781273430523403e-96,9.265259247037262e-133,2.964609329488682e-119,7.541703605288832e-103,6.07696229782897e-113,1.92147056607657e-144,3.5791613921520263e-146,0,180,15
0.011987507146757772,1.2536152434508457e-9,3.4325392382909254e-12,3.2201352252374293e-6,1.631258371619127e-17,7.076804882366211e-10,1.1577107335452887e-9,3.6518756627635526e-9,1.115107352453822e-21,3.0656679376091815e-23,1.4537325115698886e-21,1.9187873969785233e-37,4.114521351312447e-50,8.329275553008146e-41,4.756919521409885e-43,5.086964874496599e-56,1.2363474719902972e-73,7.081581257964043e-79,4.662876280120864e-74,4.3500696422882565e-101,7.975318220419258e-115,1.0178826752578048e-103,5.6311850766899705e-89,4.912865549653473e-127,1.196316442553619e-107,3.721099325805386e-135,1.6681955138208305e-150,0,180,15
4.928452073337182e-8,0.00013743045824462355,7.424264050993241e-9,3.3161108821723875e-6,2.1649424847519407e-5,3.8363238941243266e-15,6.685977833295301e-12,4.107773852891536e-13,4.866242306081859e-19,4.266575621262946e-28,3.451402104982531e-32,6.481972683024933e-44,5.601300866163491e-36,8.45067201846784e-32,1.008598196517695e-57,2.19116923900675e-47,2.8238696090247356e-46,7.835351299552155e-88,1.8684005966443282e-72,1.0564801309641994e-93,1.1084643824102359e-86,1.631462222717559e-82,6.240747178828014e-92,1.9963671601031984e-129,1.082739150892398e-135,2.6797980508597616e-120,1.645720740406304e-123,0,180,15
0.0005431270209961199,0.004189677636488485,1.5339179643209168e-6,3.067675639830208e-10,0.00010914472304602717,5.437435138361302e-10,6.968556616468452e-13,8.234441320868943e-9,1.9074366730589483e-16,2.8917574697667594e-15,2.128532720547452e-36,1.1837830254073645e-32,7.238697588922939e-57,1.0126051927923858e-63,1.5105435874484072e-59,1.6315208090656968e-59,6.3213109395721755e-68,2.6598741415133752e-71,2.439502815495186e-75,4.7152524829029226e-79,1.9796836957202693e-105,2.33735984522243e-85,3.633073926372604e-112,2.3367575040772107e-123,2.9268727310233627e-137,7.520765869336496e-112,9.483038992620237e-144,0,180,15
0.031971771256488854,0.03511969345700856,4.855993723808602e-6,5.317863601307084e-8,5.751974822069935e-5,9.207485887533696e-21,3.988460201694479e-10,1.4402217319789575e-22,2.5056528819009315e-17,3.031584442824728e-27,1.8666668388128204e-12,3.902257587811679e-27,6.544327552063641e-27,1.385423764166051e-51,4.3145341310692803e-47,1.0646064952145777e-79,1.4713511757902864e-50,1.1935813022787171e-80,1.1221876157275718e-91,1.2546671566637362e-112,2.366087168562572e-97,1.400309581605697e-98,9.393006531006956e-84,2.085611731118678e-118,2.686429800998617e-135,1.1392747741853676e-128,7.485095871925737e-144,0,180,15
0.00021270971564021798,3.1639155875149757e-11,0.000624280119682762,1.8881096628191312e-7,5.903182284673265e-13,6.802586259810333e-13,4.055705049819637e-19,1.691797882634534e-7,2.6595243876757837e-19,1.1007256651025826e-22,3.3712582438766504e-42,9.755120894414205e-30,3.0697451404804356e-32,4.493596419017372e-27,8.332750418825658e-56,5.647684193825225e-69,4.139259622512309e-71,1.9120885594801675e-72,1.9234104387288511e-85,9.230446791258748e-81,2.2897000571194082e-85,1.0669172527726776e-96,7.60404479215837e-116,2.9606398168944413e-99,7.891968562310966e-144,1.550147923282002e-126,3.481482502673215e-167,0,180,15
2.7965421624553715e-9,0.0021373705445095936,1.54842965363147e-5,7.500346027845594e-7,4.5045360348849824e-8,0.0012021363126686131,1.1709919827186913e-11,3.4423387703132976e-14,2.387593945235509e-17,3.3803306991265116e-17,1.3362908017019386e-29,7.920635441108596e-32,3.576780125864949e-49,4.793143675675435e-46,1.8246979488440854e-61,3.8923394786417326e-53,5.1823540475529544e-55,1.9649132619831894e-72,9.332866579108581e-71,7.850475128790637e-88,3.4392105873221736e-102,1.6217346773533045e-103,2.8586739198637847e-112,1.4448091844250538e-138,6.413608183652666e-117,4.74058508691969e-110,5.366081463110061e-124,0,180,15
