20000,30000,40000,50000,60000,70000,80000,90000,100000,150000,200000,250000,300000,350000,400000,450000,500000,550000,600000,650000,700000,750000,800000,850000,900000,950000,1000000
0.1520200825415138,0.11432922237727966,0.0008561389934154596,1.942892298860646e-6,3.5206401417178987e-7,0.003038139474761764,0.0008855489528683244,1.3876932434766902e-7,3.1433771219931527e-6,8.943599264886649e-10,9.785956908593822e-13,7.179591465425962e-14,6.196878559402883e-20,3.0708247793773775e-20,6.816705935066304e-18,1.0802686761224222e-28,3.2215326559490753e-22,1.0827341072390511e-29,7.4102071672150135e-31,1.6401053014918209e-31,1.0465611782760718e-35,1.6330092427795623e-39,1.7120804669588935e-36,5.03791369265383e-46,1.1251441680996515e-37,2.8359463320053035e-49,2.3117330498252016e-57
0.3274854844795626,0.056632314718280674,0.16728368854571757,2.1713577117778917e-5,9.961450021919334e-5,6.745769061613926e-5,5.083869303237888e-5,7.187334161846358e-10,3.5426248113128664e-8,3.3159585023135455e-13,2.4321197531500708e-11,3.3433636781529054e-13,1.4731725853297276e-12,3.0023434693197967e-18,9.439910889451573e-20,7.467519191755787e-31,2.4744851207155875e-34,9.068915597089674e-30,4.664408758044962e-42,3.4844963866722098e-31,1.5348538826686297e-40,4.3344843812253624e-41,1.237652522403557e-46,1.3665580261374589e-45,3.490851279565822e-49,4.912830339804279e-44,2.058733558425591e-52
0.3927307079406579,0.007371115680935588,1.3441444829578505e-6,0.0003854215762737221,2.869121768292985e-5,0.00023439332859334728,3.6648698808060786e-7,2.8586309788891206e-7,1.1855927156479629e-7,1.954894376966602e-7,2.382591279900277e-16,1.8528642192835996e-16,6.7642447467916635e-19,4.7598835492122816e-11,6.492003971832279e-17,7.810553269463986e-27,2.199392998253162e-24,8.299161751063754e-30,6.7826893031313815e-34,6.770352698055158e-48,8.741217963882243e-33,7.088895651344627e-40,4.046818404759136e-41,1.3777871991720843e-42,1.1760056812634925e-46,6.240847912965242e-53,1.5283457224339267e-51
7.321920416384103e-5,0.025349704925642425,0.12710906795911575,9.101261383672933e-9,1.6988008936936007e-5,0.0033440206934608717,0.004299032294622426,1.7219632317924196e-7,0.0002963223074716567,1.229291651615843e-10,4.801309381214925e-16,1.5613011989285134e-15,1.311928636970136e-12,8.300479322411364e-27,2.3801990852003587e-21,7.78360210409335e-22,2.4361228616275923e-28,2.438487062575064e-31,1.0309689082134712e-38,2.9763311311093705e-41,1.4629116459177655e-32,1.3119396393529694e-52,1.305694784856932e-47,4.789331788400206e-40,8.617727839724155e-46,1.0861826577677105e-55,6.923306554239792e-57
0.3591505803544892,0.0011909712205765007,0.0002395189982937599,0.0037768957905223843,4.847176404812179e-9,1.0224926828880362e-6,0.00019738284895987697,0.0001517535371188856,1.3847134230941028e-11,2.671454828194786e-11,1.6255285387409639e-9,1.2856605956404993e-16,2.977416246648254e-22,1.31297558103506e-18,2.638594899506988e-20,7.463420766154673e-24,9.154328956236053e-29,1.8567229326599032e-34,2.2931233220406636e-28,1.1947832002010585e-40,1.781233638051072e-43,1.494471818777857e-43,5.855313059311231e-38,4.2926362557263275e-48,1.269618377625954e-45,7.271171713427281e-51,1.2736941800352067e-57
0.0005268193700739488,0.0032442010878026666,2.2601872086285635e-5,0.0010892860257589014,0.003584560194323574,2.412656797263728e-7,3.590387536391796e-5,6.4159043393231605e-6,4.775998287408844e-9,2.1182956269851363e-14,5.497720118984627e-14,6.643298940263668e-16,2.4227992231251975e-15,2.5793248411105786e-13,1.2224682924707102e-25,6.049974961459218e-21,6.609851756275265e-22,2.1342716381394427e-35,1.1161479163464913e-31,2.667229349305381e-37,3.4748373467269874e-36,1.4814093764323725e-33,2.5185530681859198e-39,5.374048005873659e-49,1.6210107742161801e-59,6.567770713228718e-50,1.4335691909462488e-44
0.003295976410675511,0.13085486041284386,0.0002952308930549179,6.850301360434888e-5,0.014160911220305723,0.00010640251002558623,2.9815930509146376e-6,1.6647461436472174e-5,5.246875893203503e-7,4.439276638135289e-10,5.295001680828668e-12,2.2749716151526723e-15,1.715477312249942e-27,1.1840865675382122e-25,3.642788327383705e-24,3.535732613362061e-24,2.5205942605214537e-27,4.5013437912990776e-31,1.2459246334508858e-26,1.9801878121770945e-32,7.691844802506642e-45,1.9387771423544915e-35,2.7266157258141795e-43,6.166837520275893e-49,1.6682729997349838e-49,2.2654463030139707e-41,3.894776857737285e-56
0.01157505400576273,0.06872148489931801,0.0006107164269922703,0.00016348769679144518,0.0011017345403176225,2.9025781319783496e-8,0.004374982190570323,1.1082718457649655e-9,5.814605939739428e-9,4.236517679645307e-12,1.154344601728208e-6,2.2749716151526723e-15,6.033727404632527e-12,2.5613596560858104e-19,2.341030603969316e-17,1.7479517806133363e-27,2.1399854724477074e-20,8.726883670109422e-32,1.5999845207458087e-37,7.404121783625333e-46,1.508889586004841e-35,3.9737068760550966e-38,1.2936969849283596e-33,3.36267222529645e-47,4.234062060346256e-50,6.4741393812286476e-49,9.832141463723758e-60
0.05815302364098049,6.424535967340284e-6,0.1002709864081206,0.0003122417534349557,2.1807582676731276e-5,1.1599601935920537e-7,4.489383667486098e-8,0.0003811831471239286,6.515331621450265e-10,2.929030391423044e-10,1.944663124817384e-17,3.3231206507353313e-12,9.255844123361294e-14,1.5810440806596207e-12,2.279940651100198e-24,3.40978685809633e-28,1.5416219297953436e-31,1.2631055626745286e-28,1.3842666825520418e-36,4.7826725100257103e-29,7.041087116655625e-35,2.1267082908132093e-38,6.481821401114788e-47,7.869489968325695e-40,1.8011423294462998e-54,1.801096932937654e-54,4.5535540559031844e-63
